id,name,age,marriage_status,gender,weight,height,hours_of_exercise,avg_daily_calories,diet_type,if_smokes,if_drinks,if_drugs,city,city_temperature,diseases_or_conditions,income,education_level
f1f4cc7f20eb4004a9b6a0bc44e9dc24,Amy Marshall,38,divorced,female,76,213,17,326,protein_based,yes,yes,yes,Shanghai,23,none,519013,other
26db7c2ef1094a3e9caedd641cfa86c3,Laura Moss,23,married,female,98,141,4,920,vegetarian,yes,yes,yes,Shanghai,96,other,834841,other
bc584dde3e67464885bce10b2e95cd6d,Melissa Brown,19,married, ,51,198,24,2044,vegetarian,yes,yes,yes,Shanghai,35,none,327624,high_school
abd14121a6c14734bda519b582584151,John Travis,54,married, ,89,167,11,76,other,no,no,no,New York,97,sugar_intolerance,645853,college
7dc137b8039a4dfe964469e9a1471dd8,Kevin Bailey,48,single,female,106,163,2,2998,vegetarian,no,yes,no,Shanghai,28,diabetes,620428,university
fcf23e2b24d448d99d5adbc07fbf441f,Brandon Wilkerson,24,married,female,105,127,6,1242,other,no,no,yes,London,36,sugar_intolerance,10693,university
5b3f7f07803b420583439be50660451b,Kevin Aguirre,36,widowed,male,64,193,7,5,protein_based,no,yes,yes,Delhi,29,heart_disease,170918,high_school
f0f2b19414cb42f997af04c8809d6ba0,Don Peters,17,divorced,female,57,166,18,3374,protein_based,no,yes,no,Paris,100,heart_disease,670130,high_school
9cb661a66ecf48c89ce45be150c22bc0,Kimberly Hoffman,35,married,female,120,215,3,1238,vegetarian,no,no,yes,Paris,14,diabetes,660506,other
f2029a7e01b14df1a40f64649546cc8b,Benjamin Rios,20,divorced,male,113,201,15,735,protein_based,yes,yes,yes,Shanghai,5,other,710982,college
571f28e03d03498a802806946a345c94,Olivia Rice,57,divorced,female,115,152,2,3301,other,yes,no,no,Dubai,63,none,823804,college
264772d9e0964f99988e4b547a7d3bc8,Jesse Cardenas,30,single,female,85,152,8,3887,protein_based,no,yes,no,Paris,65,none,764156,college
d3204e2d25364499b40a80110c313275,Erin Jones,18,single, ,88,209,7,3728,carb_rich,yes,yes,no,Dubai,9,none,703634,college
306d8a1834ca4029bffb60e263ef09f1,Mark Holden,37,widowed, ,62,200,0,2309,vegetarian,yes,yes,yes,New York,7,other,341591,college
129a2b8e1fae498fa950f55b530866ca,Rebecca Martin,25,widowed,female,50,190,1,2392,other,yes,no,yes,London,72,none,964755,high_school
4289c3a376dc46308f77d52b8c4ce5f2,Brenda Martin,48,married,female,127,206,21,3722,carb_rich,yes,yes,yes,Tokyo,88,diabetes,778782,university
7127918d12f74e7c83bfdcfe5e61202c,Robert Smith,25,married, ,128,134,23,3042,other,yes,yes,yes,Paris,82,sugar_intolerance,907646,university
49f269a10b6b45708a4be8c95792854f,Alexander Martin,15,married,male,94,204,8,2447,carb_rich,no,yes,no,Dubai,98,sugar_intolerance,865003,other
36c6f942592b490ca071bb1923241d7a,Nancy Perry,25,married,male,113,208,1,154,protein_based,yes,yes,yes,New York,62,sugar_intolerance,793208,other
835c7129c3f5489c891f0e8dd8302ecc,Joshua Hebert,41,married,female,77,192,20,32,other,no,yes,yes,Paris,61,sugar_intolerance,568888,high_school
74a10d9c13624c078332b7c0dd41cf90,Austin Smith,33,single,male,118,200,2,496,carb_rich,no,no,no,Delhi,78,diabetes,523013,high_school
2575dbeb5f6f4a94a0b60f35235483a6,Amy Rodriguez,55,married,female,113,124,15,3144,carb_rich,no,no,no,Shanghai,4,heart_disease,880044,university
a487245337084fc886c75e9a0ad560ae,Manuel Roberts,57,married,female,117,208,11,2470,protein_based,no,yes,no,Delhi,88,sugar_intolerance,979291,other
e8af69632ec94b078e315b5e6ec65baf,Julie Jackson MD,45,divorced,female,76,170,19,1850,vegetarian,yes,no,no,London,33,sugar_intolerance,934670,college
e8cf080e0bcb4fc7a64bc7e6c3024deb,Brianna Bishop,60,single,female,69,172,8,3440,vegetarian,no,yes,yes,Delhi,93,heart_disease,716465,high_school
53e8797cbc254925b0e13283509a038d,Mark Anderson,31,single,female,78,156,24,3110,vegetarian,yes,yes,yes,New York,32,diabetes,302422,high_school
1bb87e3c9f5b4e90ba7510bfd741a2ee,Catherine Ruiz,57,single,female,75,149,4,3438,other,yes,yes,yes,Dubai,78,sugar_intolerance,190540,other
1a9058d3fe5c4cb1a7378d42b194752e,Thomas Wagner,35,divorced,female,88,196,23,1528,protein_based,no,no,no,New York,31,other,436989,high_school
d347bec19afd45559d3dec2b144fae49,Raymond Stanley,31,divorced,male,126,138,19,2141,carb_rich,no,yes,no,Shanghai,96,sugar_intolerance,694623,university
d26566034ee1448fa7e3647b4c839dfb,Richard Fletcher,37,divorced,male,82,201,13,2602,vegetarian,yes,yes,no,Delhi,52,sugar_intolerance,954599,high_school
0a600730af544b42ad6ef159750a69cc,Robert Morales MD,15,widowed,female,129,166,9,1970,other,yes,yes,yes,London,15,none,181571,other
28a0adf4575a4e34bf83bd67e99924bc,Frank Powell,47,single,female,73,149,8,313,vegetarian,yes,no,yes,Shanghai,100,none,613333,college
f14f4ab8d1c24e83a7055acac304ca49,Philip Weiss,26,widowed,male,78,214,11,1090,vegetarian,yes,no,no,Delhi,60,other,264651,high_school
7ed3c11165fc4974af0bb47f11404d86,Veronica Singleton,35,widowed,female,87,160,2,2514,vegetarian,yes,no,no,New York,27,diabetes,280443,university
ff9e9d08e76348718bbeb248126656d9,Anthony Villanueva,59,divorced,male,118,167,2,3902,protein_based,no,yes,no,Tokyo,72,none,179489,other
fd7d8b622941417fa0e7dfa8cf6c75ff,Brian Hopkins,28,single, ,108,215,14,1114,protein_based,no,yes,yes,Dubai,50,none,388438,university
83b83e3f8e6b4f4598a043e3f8713d52,Laura Collins,17,divorced,male,112,147,22,337,carb_rich,yes,no,yes,London,41,diabetes,666006,other
840561c7a06e4085a96b99345a3d1518,Amanda Hines,52,divorced,male,97,126,11,2045,carb_rich,no,yes,yes,New York,21,sugar_intolerance,596312,college
c32c759fc9344781a11040a9b0783e8b,Mackenzie Roberts,59,widowed,male,126,147,4,1171,vegetarian,yes,yes,yes,New York,94,none,972032,university
fc6752e4973044209e3d9e8264a6e1a7,Brian Newman,25,divorced,male,46,206,15,161,vegetarian,no,no,no,Paris,48,heart_disease,378775,university
8eaa0f1496dd413798def3dc1f7ec3dc,Melissa Parsons,41,married,female,57,206,7,1648,vegetarian,yes,yes,no,Dubai,55,heart_disease,851636,high_school
a5f80d3827084e348bb0fc134da41aa3,Connie Bishop,41,divorced,female,123,156,15,2389,carb_rich,no,no,no,Dubai,11,diabetes,994958,university
99a92a777a1547aead711a9c6c314b81,Rachel Saunders,41,divorced,male,76,149,0,1497,vegetarian,yes,yes,yes,New York,11,sugar_intolerance,725961,college
42b6055091964994bea97c9cd6b608bf,Kimberly Hayden,59,married,female,67,199,20,3040,other,yes,yes,no,Paris,69,other,750031,university
41e061a80a1a47c091002341ba6cf361,Andrew Sanchez,31,single,male,53,123,9,206,protein_based,no,yes,yes,Dubai,60,other,582935,college
76f91939a2f8476ebd67e33ed6d95657,Stacy Sanchez,39,single,male,83,154,3,2423,carb_rich,no,no,no,Shanghai,35,other,634782,university
0f5a51352aa74c768e538020c0bb3c61,Thomas Jackson,37,divorced, ,67,153,23,3488,carb_rich,yes,no,yes,Delhi,90,sugar_intolerance,80859,other
021280fb98c7448fae16f8545b6479fc,John Thomas,29,widowed,male,95,189,9,674,carb_rich,yes,no,yes,London,77,none,563951,other
1f1ae498f94a41f9a311ee816680de87,Jessica Washington,46,divorced,male,65,199,11,2115,other,no,no,no,Dubai,86,sugar_intolerance,571754,high_school
582983051a0a4682af704c2383fc5567,Lori Torres,45,single,female,68,209,4,146,vegetarian,yes,no,no,Shanghai,40,diabetes,183646,other
00feba968e7f4ca7b611f20f4c87257d,Claire Evans,47,single,female,115,140,18,3765,vegetarian,no,no,yes,New York,67,sugar_intolerance,462441,university
894d5c264f2742bc801aa4d6ff6b0427,Leslie Ponce,20,single,female,115,206,10,1823,carb_rich,yes,no,no,Tokyo,24,sugar_intolerance,793493,university
97996c1f4feb4c7392e65e98f3ed2ce4,Denise Smith,20,married,male,114,154,12,2320,protein_based,no,no,no,Shanghai,13,heart_disease,995029,high_school
49f3b13603924ecaa149549c316b972c,Vincent Sanchez,24,married,female,96,139,24,566,protein_based,no,no,no,Shanghai,35,none,362681,other
3b9fb4e548454d54ae1b1b8fb9e3f753,Mr. Cameron Bailey MD,60,married,female,129,163,13,2452,carb_rich,yes,yes,no,Shanghai,97,heart_disease,515669,other
1bfdbf18af8246c5a6a2997a9f8245df,Christopher York,23,single,male,72,207,13,2322,carb_rich,yes,no,no,Paris,96,diabetes,493942,other
63dc77ba01c74b0180e03ce7ecd739b6,Rebecca Ingram,60,widowed,female,56,212,6,204,carb_rich,no,yes,no,Shanghai,37,none,574350,college
532da8627b3d4d5bbf90ed0578d87271,Renee Anderson,40,divorced,male,85,137,6,3626,vegetarian,yes,no,yes,Tokyo,79,none,628735,other
0044d4734ad345e58b76f2a78f8d630c,James Perry,24,single,male,120,131,24,46,other,yes,no,no,New York,39,diabetes,428636,university
fa718de187154e7195ff4c93bdd997a3,Robert Brennan,19,single,male,59,189,10,3150,carb_rich,yes,no,no,Dubai,86,diabetes,266557,university
6d218245114941508b5a5684adfb02b2,Nicholas Moore,39,single,female,50,209,22,2196,vegetarian,yes,no,no,Delhi,7,diabetes,224287,other
3226bbecff0e4e8fa11ff0881fe427e5,Elizabeth Sharp PhD,19,divorced,male,85,143,19,3298,protein_based,yes,no,yes,Paris,10,other,6803,college
9ec7866b6aed42389dc22cd26b01c067,Janice Morrow,29,single,female,97,120,0,3102,carb_rich,yes,yes,yes,Shanghai,58,other,885674,college
7a55b9e3787643e19e9386dae50562e3,Elizabeth Warren,58,single,male,52,171,20,2939,carb_rich,no,yes,no,Paris,71,diabetes,223216,university
10d4a875d2574926862c4c0e26b882f6,Alyssa Hutchinson,38,married,male,71,173,22,2335,protein_based,no,no,yes,Paris,49,heart_disease,882316,university
f106ca0329f7456196ac9c3bf318e0df,Logan Wagner,36,widowed,female,87,157,23,1283,protein_based,yes,yes,no,Dubai,100,heart_disease,376004,university
5528a316e17a449f860c13e6a172779a,Rachel English,31,married,female,125,187,12,3043,carb_rich,yes,yes,no,Shanghai,44,diabetes,817272,other
20ad461be09b4ca3a481bccb4366e98f,Lauren Cortez,41,married,male,97,196,5,2002,other,no,no,yes,Delhi,85,none,336501,university
55ad60ff29e74d97a730facff0bd7604,Stephanie Pace,40,married,male,73,167,3,15,vegetarian,no,yes,yes,New York,39,diabetes,201316,university
19da28dfb2f744db8b654a74a0d23441,Theresa Walker,42,married,female,125,207,13,3196,protein_based,yes,yes,yes,Shanghai,99,other,594757,university
6fd8351d810a4e77b38dbdc962d9f266,Shane Martin,57,married,female,73,154,4,1876,other,no,no,yes,Shanghai,55,none,497955,high_school
20561c6eedf04aa8bb25a86feb58478d,Shawn Scott,25,widowed,female,100,154,23,3113,protein_based,no,yes,yes,Paris,64,diabetes,604917,other
91823fe263d34a6b9c4d75c48e8517fa,Jason Guzman,19,divorced,male,130,170,8,3868,protein_based,no,yes,no,Paris,66,heart_disease,974231,high_school
74c8ccd0db4e447ba9d46e4ea1b79073,John Moss,49,widowed,female,94,173,21,2640,protein_based,no,yes,yes,Paris,17,other,741866,college
78dfe848f38045b89a2f8f70f5a485e6,Laura Walls,47,single,female,56,134,22,1533,vegetarian,no,no,no,Dubai,25,none,34899,high_school
ae48d672a5ed43cda991e2698a944b54,Jason Mason,53,married,female,77,149,12,1775,protein_based,yes,yes,no,Shanghai,1,sugar_intolerance,539121,high_school
fc1ea8314bde4f1fb183b8ba24a68f47,Brittany Gregory,55,married,male,65,172,0,1605,protein_based,no,no,no,Delhi,86,other,17722,college
f8916e08f2574173b844f0308626507d,Mark Price III,33,married,female,54,138,9,2833,protein_based,yes,no,no,Shanghai,92,other,157760,other
586ae09415884cf1a7ab68a1ee3241eb,Glenn Andrews,35,divorced,female,103,177,19,3361,carb_rich,yes,no,no,Tokyo,12,heart_disease,786758,college
b8c6a978307d444f97db0a9d49f57c1d,Jesse Howard,43,married,male,79,176,13,509,carb_rich,yes,yes,yes,New York,96,sugar_intolerance,2431,university
4ea697d8d28246ac8c1e9cf7bc3352e0,Deborah Howard,46,married,male,128,148,22,1712,protein_based,yes,yes,no,Dubai,13,sugar_intolerance,844971,other
452c29d5a4884ed1898c2ccbab2f79e4,Michelle Alexander,52,widowed,male,84,127,7,2146,protein_based,no,yes,no,London,95,sugar_intolerance,704818,high_school
5a897f30d87c4b659d552dd789686d17,Angela Lee,33,married,female,48,124,23,2646,protein_based,no,no,yes,New York,14,other,144781,college
7e7453250d52426db40a04539d604575,Michael Kennedy,38,married,female,51,203,12,1996,vegetarian,no,no,no,Tokyo,7,other,722322,university
fb9a61434c7e4767aa07884b609120fc,Todd Jones,46,single,male,91,176,4,3847,vegetarian,no,yes,yes,Delhi,25,heart_disease,317392,university
379818dda5db44ce90d2da6148924b2a,Justin Hancock,49,widowed,male,85,175,11,2219,carb_rich,no,yes,yes,New York,21,diabetes,767688,college
b339ee71e0ef40f3ba79cfc4403f267f,Robert Russell,42,single,female,84,141,16,943,protein_based,yes,yes,no,Paris,91,diabetes,975274,university
26637864c6744b7ba2c1b05544163710,Shawna Chavez,20,single,female,80,127,16,2511,protein_based,no,yes,no,Dubai,0,other,77244,university
8caac5fc2a5a47b1a87c0e16054b8aba,Vanessa Washington,39,single,female,106,207,0,284,other,no,yes,no,Delhi,23,other,77719,high_school
e978122cc6554a5baa0d23ff3e669b99,Matthew Wade,42,widowed,male,56,188,17,2079,other,yes,no,no,Shanghai,92,diabetes,184797,college
d7d2e8a4d9834a32b5330dfbdea012b5,Madeline James,41,single,female,102,126,13,2119,carb_rich,no,yes,no,Tokyo,84,diabetes,370533,other
9d00dea1bfe24c9c9e5e325ee661bd56,Matthew Brown,21,single, ,102,169,10,2833,other,yes,no,no,Shanghai,81,diabetes,893853,high_school
b5a01ce302a94c3ea2503b60a8a8bed7,Kayla Pena,43,married,female,83,176,20,3453,other,no,no,yes,Paris,94,sugar_intolerance,2540,other
c4f728a23e884be3b5e4767da2717801,Stacy Davis,47,single,female,101,161,15,3769,carb_rich,yes,yes,no,London,4,other,737509,other
3055bd658f8044e1a8bc654da65ddd89,Mackenzie Johnson,53,married,female,80,220,18,272,carb_rich,no,yes,yes,London,81,heart_disease,124238,high_school
010b55b0e8e64cfc8ed3021e01bd09bd,Christopher Gardner,27,divorced,female,91,187,18,3021,carb_rich,no,no,no,Dubai,80,other,134372,other
27d3c8bc5d5b40dab0fe3fea3ac2b386,Elizabeth Brown,15,divorced,female,78,169,10,1356,protein_based,yes,no,yes,Tokyo,89,heart_disease,853531,university
081aac16aa7143e0af758696b426b065,Roger Adams,15,married,male,78,213,14,2604,vegetarian,no,yes,yes,Tokyo,84,heart_disease,373139,university
4e689e8e70cb4ea7983e903004fbec3a,Danielle Arnold,32,widowed,male,63,156,8,739,protein_based,no,yes,yes,London,2,none,645534,university
257396a7b5fb4ee0bc44071afdc1f780,Jessica Pennington,52,married,female,73,138,22,3782,other,yes,no,no,Shanghai,21,diabetes,290189,college
91d41002a6054be0bde6c2ab31da961a,John Baldwin,59,married, ,107,134,11,1147,carb_rich,no,no,yes,London,13,heart_disease,540143,university
aa10fea0affc46d5ab126c515605965e,Kevin Cook,59,single,female,64,148,13,438,carb_rich,no,yes,yes,Delhi,23,other,386738,other
13193029765a434ba6a05e634db7e0fa,Evan Mcdaniel,48,married,male,105,187,1,1777,other,no,yes,no,London,100,other,395452,university
8c5e2038df0245d394460722f8c4d2fd,Trevor Mckinney,26,single,female,62,139,11,2273,other,yes,no,no,Tokyo,2,sugar_intolerance,513522,university
b1cec43d27654c62b0857faf0732650e,Jason Moore DVM,52,single, ,123,166,13,3397,other,no,yes,yes,Dubai,16,heart_disease,220288,other
6a4812087bf24e8c98d7240fb4dd5c84,Rickey Bradford,43,single,male,70,138,7,814,carb_rich,yes,yes,no,Shanghai,68,diabetes,997229,other
f28f08181a21432994039b26d6c5f4a8,Christopher Fuller,20,married,male,54,158,11,1495,other,yes,yes,no,New York,64,sugar_intolerance,42038,college
20ff61338ae34514bde3f37859f89529,Bryan Moore,60,single,female,59,211,14,301,vegetarian,yes,yes,yes,Dubai,12,sugar_intolerance,453326,high_school
24a4f1750fef4cf3ac9ec7d1aac5dc1e,Sarah Mcgrath,50,divorced,male,66,159,13,1929,vegetarian,no,no,yes,London,90,diabetes,869579,university
1f6799ca5a1945b09e5ddc080ef7f68a,Brian Jennings,32,married,female,45,216,14,3950,other,no,yes,no,Dubai,65,other,259825,college
ac8d8d5881414bfbaa7e0d538743ed3a,Megan Smith,16,widowed,male,124,216,8,2651,vegetarian,yes,yes,yes,Tokyo,16,sugar_intolerance,802017,college
59da5249142b4be592cac003c01d0002,Steven Holmes,60,married,male,111,161,2,2351,other,yes,yes,yes,Tokyo,12,other,894842,other
29b81dbf81ff47f5a90f249f4809f5d4,Jon Hawkins,48,single,male,129,195,24,818,carb_rich,no,yes,no,New York,60,diabetes,307520,university
d74b1198b0294a92ba4b5be93515c562,Chris Huber,51,widowed, ,53,192,22,1299,vegetarian,no,yes,yes,Tokyo,97,sugar_intolerance,601355,other
87ffebe9b49444ddb3e0b758138b4425,Michael Shepherd,34,married,female,81,208,15,4000,other,no,no,yes,Paris,71,sugar_intolerance,873915,college
f83e7ef5ed684d3c9f55f1e32205d688,Krystal Sanchez,22,married,female,58,187,7,202,carb_rich,no,no,no,Tokyo,54,diabetes,877389,other
d9d838567cba41a0841fc6a4c8021737,Barbara Davis,30,single,female,95,215,8,2403,carb_rich,no,no,yes,Shanghai,7,other,489623,university
e42a41ac8bb14ae19d847d4fb7715409,Leslie Watkins,47,widowed,female,101,141,13,3916,other,yes,yes,no,Paris,10,none,387423,university
3e09ba8153b4462496514369c56b248a,Kelly Williams,49,divorced,female,106,197,14,3439,protein_based,no,yes,no,Tokyo,19,other,386678,university
9245a069be114b7cb59310130fce0e78,Richard Mclaughlin,46,divorced, ,80,145,17,354,vegetarian,yes,yes,yes,London,96,diabetes,177945,high_school
2cdec13c92054bf184d9e10dafe756a7,Jennifer Grimes,20,married,female,110,201,24,1625,carb_rich,no,no,yes,Tokyo,60,other,288700,university
0d0711e2862b405a953fcfdcdc999beb,Michael Smith,44,single,male,100,149,0,2527,other,yes,yes,no,London,87,sugar_intolerance,124017,college
e7b2dba13c244b5c976def2b1c62b88e,Tim Gilmore,48,divorced,male,73,202,13,3551,vegetarian,no,yes,no,London,10,sugar_intolerance,999634,college
c4671f4101014dc5b5b7ca89288edbe2,Hayley Valdez,50,married,female,121,192,22,862,protein_based,no,no,yes,Paris,56,sugar_intolerance,952644,college
556664e7313d4245add732411cb9c5d5,Lisa Harris,47,single,male,87,176,11,435,protein_based,yes,yes,no,Tokyo,90,sugar_intolerance,760914,other
7683978f6fa3481e999d005df3f63b2c,Mr. Joseph Hall II,17,divorced,female,74,131,8,3087,vegetarian,yes,no,yes,Paris,22,sugar_intolerance,163172,high_school
6bac752317524f3a867f57fa732052e4,Ashley Washington,48,divorced,female,118,180,14,2800,other,yes,no,yes,Delhi,64,sugar_intolerance,107129,university
d139d5ebf5f540719014a5717c5a75fd,Mr. Robert Thomas,40,married,female,115,196,1,1556,protein_based,yes,yes,yes,Shanghai,59,heart_disease,95877,other
98570053fbee4c3e93330a4cd7eaab9a,Patricia Brewer,50,single,male,61,146,1,1371,other,no,yes,yes,Tokyo,44,other,532011,college
dc6f13a21e2945579e69d6b665e584cd,Aaron Williams,30,widowed,male,120,216,4,3732,vegetarian,no,no,no,Tokyo,29,other,346175,university
7f8b4ea1b09141eaa03490f102e54a64,Jason York,27,widowed, ,60,198,15,3041,other,yes,yes,no,New York,50,heart_disease,332688,college
484fc4ccaff44c3c816698c6f30301a1,Alexander Roberts,17,married,female,92,175,4,1084,vegetarian,yes,yes,no,Delhi,86,other,975596,other
820cc9a9cedd44db9f5189a32ad48003,Christopher Adams,37,married,male,107,163,6,2621,carb_rich,yes,no,yes,Delhi,85,none,293593,college
87ae9b85a21644fa9867499ec3fdac85,Erica Palmer,55,single,male,93,138,24,3094,carb_rich,yes,no,yes,Dubai,48,other,932794,university
58a7dea8dffc466caa617cf3245495ec,Yolanda Hall,27,widowed,male,118,170,6,3654,carb_rich,no,no,yes,Paris,50,other,51553,high_school
a54e153f88ee4f74b67a52ca5dba71d8,Ashley Swanson,24,widowed,female,102,133,16,2719,carb_rich,yes,no,yes,Shanghai,94,other,565816,college
411397d3d45a474d96c962a4a9123b6d,Jo Miller,16,widowed,male,121,212,19,2028,other,yes,no,yes,Dubai,84,heart_disease,978411,high_school
375aef1c3ba04a36986cf3ae2f328977,Bruce Gonzalez,23,married,male,60,146,5,1064,other,no,yes,yes,Shanghai,22,none,632024,college
6cba7ed756da49bab8d2a2e26be08640,Logan Rivers,49,divorced,male,69,216,1,1261,other,no,no,no,Dubai,13,diabetes,938159,high_school
2660e6dbbd984298ae4357c491608a03,Keith Davis,38,widowed,male,49,204,21,2442,other,yes,no,no,New York,72,none,85382,college
98ca9180367a4727becf01d66560d6b5,Brandi Robinson MD,41,widowed,male,111,173,22,539,carb_rich,yes,yes,yes,Tokyo,57,heart_disease,685100,college
8749674907704cb0abf575196f0f73dc,Corey Stuart,38,widowed,male,56,196,18,697,other,no,yes,no,New York,97,none,463746,college
3fe4f34c3c7f46eb91cab4b29642e1ef,Spencer Crosby,40,married,female,84,211,21,3932,protein_based,no,no,no,Tokyo,89,sugar_intolerance,326093,university
a26bdf6513404682aed47a114e387cb0,Regina Garza,34,widowed,female,65,206,17,1188,carb_rich,yes,yes,yes,Shanghai,40,diabetes,400841,college
2475fe8de67b407092972a328d171665,Natalie Shaw,20,widowed,male,111,143,11,1870,protein_based,no,yes,yes,Shanghai,39,diabetes,717023,high_school
d74875c1133447bb8c6fd7234ff10f6f,Kirk Hoffman,41,single,female,86,192,15,2452,protein_based,yes,no,yes,Tokyo,33,sugar_intolerance,512455,college
1ef0ddb5585c42818c6b9860147d0ab8,Manuel Howard,37,married,male,127,197,10,203,protein_based,yes,yes,yes,New York,85,heart_disease,858172,high_school
c8d23ef8a9854c568fd64d7bccff1144,Stephen Houston,21,widowed,male,99,182,1,3783,other,yes,no,no,London,95,none,440832,high_school
453a8fcd97e74620959cccee41e81870,Jonathan Webster,54,widowed,female,126,209,23,63,protein_based,yes,no,no,Tokyo,56,heart_disease,657143,university
c251bc16646a44418c76cd1cfca96c4f,Autumn Harrison,41,married,female,114,166,15,3872,vegetarian,yes,no,yes,New York,4,sugar_intolerance,982943,college
379bb54dda2449e79b797760f67cf269,Brian Smith,23,single,female,84,187,12,2376,other,yes,yes,yes,Delhi,30,sugar_intolerance,551534,other
c38c8b6d90334af0a85e3d08f733d191,Seth Rubio,29,widowed,female,100,186,7,877,other,yes,no,yes,New York,8,sugar_intolerance,195388,high_school
9876b9608d8642768818de4548c33731,Angel Nelson,33,widowed,male,67,162,21,3260,vegetarian,no,yes,no,Delhi,49,sugar_intolerance,697710,university
1eb9f6fa91304afda6c1f454daad6b17,Spencer Sanders,59,married,male,130,207,7,2578,vegetarian,no,no,no,New York,67,none,531383,high_school
fefcf033bd344e39bba4166251f2c853,Margaret Stevenson,28,widowed,male,45,213,1,1562,protein_based,yes,no,yes,London,70,other,632576,other
2937dd5a82dc44deb1b913e0a2b49473,Victoria Le DVM,46,single,female,71,132,18,2376,protein_based,yes,no,yes,London,50,heart_disease,636163,college
521016146e414667bb396581b2e559fc,Lori Young,22,single,female,92,154,9,885,vegetarian,yes,no,yes,Paris,35,heart_disease,76338,college
bb5d05b82af449ea8326c22992360a0c,Ryan Arellano,60,widowed,female,114,138,11,992,carb_rich,no,yes,yes,Delhi,63,none,145069,university
13dcef600b9b4f64ab3ce3230a5efa64,Carol Bray,25,single, ,64,174,16,2914,other,yes,yes,yes,New York,31,none,880572,college
eb3015aaa0364af4a2800ef55afb05b8,Brian Hernandez,55,widowed,male,98,207,3,1278,vegetarian,yes,yes,no,Dubai,81,sugar_intolerance,573723,university
766a4377b3d64a2bbb911b1888395dc0,Nicholas Brown,40,widowed,male,54,132,15,3183,protein_based,yes,yes,no,Delhi,31,heart_disease,919628,high_school
24006593c51c4a2aa440933b5f9d299a,Sherri Lucero,38,single,female,77,158,23,2174,protein_based,yes,no,yes,Delhi,54,diabetes,914119,other
9bf28ca14d3a474295ffdb23942bf9fb,Gregory Schultz,40,divorced,female,115,204,11,3792,protein_based,yes,yes,yes,London,79,diabetes,951728,college
8f6a32d3d44346948ae4a77021df8986,Alexander Stein,59,married,female,76,121,8,1768,vegetarian,no,no,yes,Tokyo,97,diabetes,718185,college
b79403e5031e47748e50a0dc1dc7f21c,Michael Moran,16,divorced,male,81,138,6,2411,carb_rich,yes,yes,no,New York,34,heart_disease,237144,high_school
b316ad7321a9458db239f955095f4baf,Benjamin Davis,16,single,male,109,149,5,2074,carb_rich,yes,yes,no,Paris,71,diabetes,306689,college
18d7161164934ace8b0992e06f9db0a7,Brian Kim,21,single,male,112,123,2,153,protein_based,yes,yes,no,Shanghai,84,other,430932,university
cec9d17d03b145d4b8dd5f78f1885f13,Daniel Simpson,30,single,male,104,150,13,2381,protein_based,no,no,no,Delhi,10,diabetes,589027,other
da365eb94b6740ea8ba43f8e2f5e44bc,Bruce Howell,28,single,male,69,151,4,909,carb_rich,yes,no,no,New York,91,heart_disease,906903,other
4437c496ccad4ce5a135af1bb6a186b7,Leah Brown,51,divorced,male,128,216,9,2374,vegetarian,yes,yes,no,London,80,heart_disease,895354,other
e45434c334ba4ab8b54cc9562173c346,Scott Olson,20,divorced,male,50,211,5,1718,vegetarian,no,yes,yes,Dubai,72,none,560521,university
6bfe12e5f9e049b9987f4e3839f1fecb,Joseph West,51,divorced,male,91,199,2,2631,vegetarian,yes,yes,no,Tokyo,52,none,657471,college
02c92ee680bd49dda256829b0754c649,Bruce Collins,21,married,male,60,214,18,3646,carb_rich,yes,yes,yes,Tokyo,58,diabetes,6955,college
2f50ca6864754f87b1714413e0ced34c,James Ellis,17,divorced,female,125,161,22,221,other,yes,yes,no,New York,13,other,281934,college
a5934cde0ddc4f769ace0f3241814181,Heidi Jackson,55,married,male,65,175,10,2045,protein_based,yes,no,yes,Delhi,58,diabetes,641875,college
77a1c8d402184711868f3bad1f5eea48,Lindsey Parsons,44,married,male,50,131,21,1200,carb_rich,yes,yes,yes,Paris,47,diabetes,793308,college
f8643d1dd0634f8fbcc2b6a4a0c92a19,Kara Hardy,15,single,female,52,185,19,529,carb_rich,yes,yes,yes,Shanghai,34,none,745831,college
4b57c929dfc94b37b7d679f26ec69a74,Brandon Smith,21,married,female,120,180,0,1664,protein_based,no,yes,no,New York,97,none,196803,high_school
6af8b0e959bb47bd9a17cac5dc3b5b01,Tammy Henderson,43,divorced,female,68,205,1,72,protein_based,no,no,no,Paris,61,sugar_intolerance,796475,other
0333f4ff388f4131a00bb332355ac4e5,Jill Blankenship,18,married,male,103,177,5,355,carb_rich,yes,yes,yes,Tokyo,17,heart_disease,136945,high_school
d13c8c14c4854eb5a2af33c178b877ff,Christopher Little,31,married,male,68,205,7,957,carb_rich,no,yes,yes,Dubai,95,heart_disease,301791,high_school
9a2a5a4b9f6f4223ab9065c08a005e51,Joseph Stephens,42,divorced,female,107,208,1,1888,other,yes,yes,no,Dubai,71,diabetes,397793,college
706d4d33fe58495eb496a000ba959846,Breanna Cooley,59,divorced,female,127,132,8,269,carb_rich,no,yes,no,Delhi,74,sugar_intolerance,217884,other
1547fc0e0f5e4c728ebcd35661f11892,Diane Cole,55,single,male,61,198,6,1601,vegetarian,no,yes,yes,London,59,diabetes,289776,college
